best_parallelized_time,dist_m,avg_trips,ttt_contribution,ttt_pm,n1_latitude,n2_latitude,n1_longitude,n2_longitude,n1_planningArea,n2_planningArea,n1_avg_flow,n2_avg_flow,n1_pop_estimate,n2_pop_estimate,pair,label
59.9985858418381,700.0,177.6071428571429,10520.7796320509,15.029685188644148,1.28619141382394,1.28941805603102,103.80686549059318,103.80228694398484,6,33,134498,128690,1185,1072,"('10131', '11021')",1
0.0,9378.0,0.0,0.0,0.0,1.40456320178872,1.37583493620324,103.89496045471951,103.974255326806,32,29,3071,11098,72,75,"('65491', '98149')",0
0.0,15543.0,0.0,0.0,0.0,1.31342751032359,1.43464494959345,103.72279763377816,103.79352674536875,17,50,49354,18388,378,186,"('21079', '47581')",0
0.0,20855.0,0.0,0.0,0.0,1.44953463697186,1.38959028129733,103.8199297231716,103.99761693950214,37,10,370404,6622,5013,3,"('58219', '95081')",0
0.0,13186.0,0.0,0.0,0.0,1.34885995836966,1.37202330151763,103.76067444562183,103.87690900449827,5,16,30510,155944,190,1866,"('43221', '64109')",0
351.00350261088437,500.0,328.67857142857144,113778.58580363574,227.5571716072715,1.39101786005668,1.39178060381601,103.89778017996501,103.89588499436073,38,38,119756,1220528,1133,11552,"('67181', '67009')",1
116.54644099188013,300.0,47.78571428571429,5545.011935864997,18.483373119549995,1.31759333301805,1.31710244970995,103.94509555597209,103.94737959133388,2,2,45591,102926,249,562,"('84671', '94051')",1
59.61196017789748,400.0,22.321428571428573,1336.4031039845634,3.3410077599614088,1.31619439069366,1.31710244970995,103.94430577752213,103.94737959133388,2,2,21001,102926,114,562,"('94041', '94051')",1
552.0,400.0,1.5714285714285714,867.4285714285714,2.1685714285714286,1.38042637835149,1.380642,103.94547139015036,103.948183,29,29,4612,4447,31,30,"('77091', '77101')",1
0.0,2899.0,0.0,0.0,0.0,1.28643527800393,1.30505055600585,103.77893444397212,103.76058388902574,33,13,30509,27853,254,113,"('16239', '17329')",0
433.5000000000001,200.0,156.32142857142856,66169.1785714286,330.8458928571429,1.34160317659437,1.34009254981171,103.77579384383286,103.77531978477353,8,8,139903,306972,1806,3963,"('42099', '42151')",1
0.0,27636.0,0.0,0.0,0.0,1.32215171578031,1.3436889743392,103.63510021174817,103.8825074871872,48,16,6126,28788,0,344,"('26089', '62021')",0
0.0,11878.0,0.0,0.0,0.0,1.377159999987,1.38336200025306,103.73409166698833,103.8406500476486,46,1,10523,51200,0,492,"('30089', '55159')",0
0.0,5708.0,0.0,0.0,0.0,1.31780157259006,1.33625777803173,103.80771866952543,103.85562250002782,8,47,140444,116645,1813,1072,"('11111', '52341')",0
0.0,29.999999999999982,0.0,0.0,0.0,1.40316333179329,1.40606366967223,103.75459594317567,103.75520214111529,43,43,542,5196,0,0,"('45169', '45179')",1
0.0,8405.0,0.0,0.0,0.0,1.3230683576264,1.36927306510786,103.811977237669,103.8719488184558,8,39,44106,72439,569,859,"('41031', '66309')",0
0.0,6567.0,0.0,0.0,0.0,1.38403136207098,1.32768374279565,103.89961345545082,103.8809633442231,38,15,125282,28797,1185,107,"('65021', '70151')",0
0.0,4504.0,0.0,0.0,0.0,1.27127698470973,1.28038092060065,103.86297693157816,103.82353025808791,42,6,10052,108465,0,956,"('03419', '10361')",0
0.0,22392.0,0.0,0.0,0.0,1.34720307776277,1.415276389,103.71032595632526,103.8998269,18,32,245420,16768,1319,397,"('21421', '65641')",0
0.0,5804.0,0.0,0.0,0.0,1.36712666702422,1.38219835929252,103.89641722203109,103.94638094436415,16,29,99434,4204,1189,28,"('64241', '77111')",0
0.0,7044.0,0.0,0.0,0.0,1.36809355475239,1.30477657929676,103.89589220748978,103.90293341562067,16,23,86563,137899,1035,860,"('64249', '92111')",0
0.0,29.999999999999716,0.0,0.0,0.0,1.36767,1.36995048419615,103.95648,103.95691414168428,29,29,29913,68015,204,465,"('78179', '78079')",1
0.0,11677.0,0.0,0.0,0.0,1.4318970485931,1.3405549685403,103.78622445675852,103.83888813472058,50,47,38858,26192,394,240,"('46349', '51081')",0
58.74043679056418,400.0,11.357142857142856,649.1457188417496,1.6228642971043739,1.33901443022109,1.33638181561906,103.89506854137488,103.89785574766542,16,2,35841,129480,428,707,"('71061', '71071')",1
0.0,9614.0,0.0,0.0,0.0,1.418239,1.33227580149459,103.907934,103.89497442435284,32,15,888,56173,21,209,"('65681', '70081')",0
188.6623252238478,200.0,67.0,12834.590780410026,64.17295390205014,1.31435328604306,1.31631147367096,103.89191764014708,103.89217268755989,15,15,39942,408510,149,1524,"('81139', '81129')",1
319.1936602249102,500.0,23.035714285714285,7403.612113393362,14.807224226786724,1.2981225,1.29930499999248,103.8824094,103.88533388902762,19,19,35447,30988,184,161,"('90061', '91081')",1
311.75193388788864,1156.0,439.67857142857144,137060.82712742034,118.56472934897953,1.43804390195153,1.44460832436456,103.7709643228368,103.76774882217022,50,50,21277,1619359,215,16420,"('46509', '46101')",1
225.79331156672143,400.0,16.428571428571427,3738.146099021288,9.34536524755322,1.3913169267408,1.39317909764213,103.8701030697383,103.8724709608888,38,38,103607,49893,980,472,"('68011', '68021')",1
0.0,11717.0,0.0,0.0,0.0,1.29403436577434,1.38708225951205,103.78672599789039,103.83711644936153,33,1,31422,2820,261,27,"('18109', '55339')",0
223.24832214765104,400.0,2.857142857142857,637.8523489932887,1.594630872483222,1.36810642046998,1.3651566598248,103.97758382793815,103.9752874368773,10,29,29347,3310,17,22,"('97079', '97069')",1
253.4999999999999,200.0,5.75,1499.1428571428564,7.495714285714282,1.37694324707892,1.37746279073187,103.9363320444146,103.93476034022859,29,29,41639,75307,284,515,"('77169', '77291')",1
255.75000000000009,400.0,58.214285714285715,15274.28571428572,38.1857142857143,1.38103523807931,1.37785685552262,103.7608578414621,103.76232373807855,7,5,70785,414117,575,2581,"('44049', '44031')",1
0.0,2897.0,0.0,0.0,0.0,1.35775471736024,1.3375152915469,103.93627195175705,103.9197283469228,44,2,42466,68579,460,374,"('75329', '84469')",0
0.0,13107.0,0.0,0.0,0.0,1.41416011900146,1.31888900641724,103.84214688104234,103.91222670426201,51,2,13387,86633,148,473,"('59739', '83059')",0
211.28243574051413,300.0,0.7857142857142857,165.0854669897335,0.5502848899657784,1.33489306619804,1.33799972901638,103.81796101152241,103.81931795640678,8,9,2401,2573,30,0,"('41141', '41151')",1
419.2499999999996,600.0,19.714285714285715,8278.607142857134,13.797678571428557,1.31435328604306,1.31736957951855,103.89191764014708,103.89480000904068,15,15,39942,188673,149,703,"('81139', '82011')",1
0.0,9016.0,0.0,0.0,0.0,1.32424896848956,1.34053157728505,103.66479791875364,103.74418616293988,31,17,209,176070,0,1349,"('24501', '28631')",0
0.0,9585.0,0.0,0.0,0.0,1.36939554385137,1.43471927034855,103.6942436921991,103.75086631663139,49,43,2307,7990,0,1,"('31049', '49171')",0
0.0,18116.0,0.0,0.0,0.0,1.32243595181684,1.31194891032358,103.6851860612218,103.84763856174139,31,19,2844,79401,0,413,"('23021', '50019')",0
0.0,14003.0,0.0,0.0,0.0,1.27960772061959,1.39681388886675,103.8698744774074,103.91754694442001,22,32,10676,8206,0,194,"('03369', '65181')",0
787.0,400.0,5.0,3935.0,9.8375,1.44211845227565,1.43978268235949,103.77894354468205,103.78053807087814,50,50,40048,43133,406,437,"('46241', '46191')",1
364.5,400.0,23.0,8491.178571428572,21.227946428571432,1.44088808355944,1.4399264222862,103.80018670656507,103.80263149734922,50,50,509624,62692,5167,635,"('46771', '47599')",1
0.0,16684.0,0.0,0.0,0.0,1.32102499760642,1.33343973211343,103.75471510655738,103.90412516288117,13,2,81658,74097,331,404,"('20039', '72051')",0
71.80752660012382,700.0,366.6428571428571,25993.90034604593,37.13414335149418,1.34007090936874,1.33679896138996,103.77941451542826,103.78180146215335,8,8,99074,250303,1279,3231,"('42089', '42059')",1
480.0,500.0,21.892857142857142,9940.17857142857,19.880357142857143,1.385783333,1.38944774212221,103.8429056,103.84360331162512,1,1,40311,42048,388,404,"('55171', '55031')",1
0.0,8153.0,0.0,0.0,0.0,1.37095163322641,1.30595638898755,103.88239574095121,103.91698861102066,16,23,116536,42881,1394,267,"('63381', '92211')",0
242.28624887093397,400.0,3.7619047619047614,892.2884187823869,2.230721046955967,1.31065440276409,1.31261779524488,103.91866922380741,103.91989561129017,2,2,21480,5348,117,29,"('93051', '93101')",1
0.0,9586.0,0.0,0.0,0.0,1.34696555762849,1.429215,103.74766049075139,103.7748931,5,50,77024,10621,480,107,"('43381', '45591')",0
204.87380428529917,400.0,2.2142857142857144,438.39455439903566,1.095986385997589,1.32479352408668,1.32230923979842,103.6793660000188,103.6776263194759,31,31,6961,746,0,0,"('23519', '24011')",1
1212.5538195670151,8500.0,27.0,34228.85878121454,4.026924562495828,1.306504,1.34009254981171,103.81932,103.77531978477353,45,8,100619,306972,508,3963,"('13011', '42151')",1
249.25191360643962,600.0,592.1071428571429,141603.46093414768,236.00576822357948,1.34309745890513,1.34333817728421,103.85622585798508,103.85130310024304,47,47,288073,131915,2649,1213,"('52059', '52039')",1
621.848936953087,5000.0,3576.6785714285716,2073418.2341692802,414.68364683385596,1.44021958652464,1.436874,103.78690125681027,103.786162,50,50,113297,5310489,1148,53847,"('46279', '46009')",1
0.0,18156.0,0.0,0.0,0.0,1.31497399268611,1.41068999997892,103.76502698264449,103.89759188105812,13,32,1716919,51768,6973,1227,"('17171', '65451')",0
139.15359258870308,1700.0,3.2142857142857144,441.89311498892175,0.2599371264640715,1.335063889,1.34064833298154,103.8187389,103.83271333302345,26,9,5691,7306,48,0,"('41161', '51111')",1
414.0000000000001,300.0,0.7142857142857143,295.7142857142858,0.985714285714286,1.31721248927948,1.319071944,103.65816649904158,103.6598081,48,48,1660,32907,0,1,"('24529', '24519')",1
109.85136596524524,200.0,10.392857142857142,1086.963919032629,5.4348195951631455,1.34765638897246,1.34638242521451,103.71241055602675,103.71326229185901,18,18,134294,201920,721,1085,"('21431', '21441')",1
0.0,3516.0,0.0,0.0,0.0,1.38603759468682,1.35878665442309,103.8455676081697,103.86185764149462,1,39,21245,9577,204,113,"('55211', '66181')",0
0.0,1806.0,0.0,0.0,0.0,1.384484444,1.39899,103.8813056,103.8887775,16,38,42790,26522,512,251,"('66571', '67691')",0
71.64211923733365,500.0,18.82142857142857,1354.8985306661052,2.7097970613322104,1.28837086415387,1.29152472200833,103.83349881780524,103.83222750001508,6,6,37502,57279,330,504,"('06081', '06131')",1
376.49999999999983,300.0,16.821428571428573,6314.785714285712,21.049285714285705,1.32804725721627,1.32853887137542,103.91973825722668,103.9225201285922,2,2,46004,48980,251,267,"('84561', '84551')",1
0.0,26645.0,0.0,0.0,0.0,1.3767974760485,1.3708213292446,103.74072974268672,103.98008108137569,12,10,28218,8334,458,4,"('44081', '97089')",0
0.0,18553.0,0.0,0.0,0.0,1.3486867689202,1.40494388890828,103.75207088829217,103.90913500001737,5,32,57080,16715,355,396,"('43709', '65309')",0
69.59082810039433,300.0,164.75,11535.392352374985,38.45130784124995,1.319241,1.317033,103.825711,103.826044,45,45,78267,19078,395,96,"('40229', '40219')",1
0.0,32709.0,0.0,0.0,0.0,1.31490027800406,1.35630339357193,103.66882611097928,103.95985048163843,31,44,13062,45496,0,493,"('24651', '76469')",0
0.0,5049.0,0.0,0.0,0.0,1.41557085636805,1.45890580814381,103.8094962642582,103.82379883168399,21,37,5658,10276,35,139,"('48141', '58171')",0
0.0,5320.0,0.0,0.0,0.0,1.3410704693164,1.31653138767966,103.69426536144466,103.73538661201253,18,17,109897,53999,590,413,"('27309', '29031')",0
217.6659228760518,600.0,363.0,75170.43390885286,125.28405651475477,1.31528191560846,1.31092798217655,103.76536000516927,103.76746074010758,13,13,1074750,68711,4365,279,"('17179', '17259')",1
0.0,7834.0,0.0,0.0,0.0,1.37695666700099,1.31717045698013,103.82822527799023,103.86600136758759,1,19,31579,59339,304,308,"('56031', '60029')",0
157.06945683331645,500.0,199.64285714285714,30742.843211115032,61.48568642223006,1.28906972186602,1.29334305906356,103.82559411728036,103.8263656209055,6,45,65891,118195,580,597,"('10381', '13051')",1
142.12967820223008,300.0,109.28571428571428,15455.951630596073,51.51983876865358,1.35385001382018,1.35384124345467,103.95742752062093,103.95987193850509,44,44,42982,180118,466,1953,"('76411', '76421')",1
75.10590060216103,300.0,316.32142857142856,20602.85061282939,68.6761687094313,1.44284,1.44035052900307,103.830351,103.8318142995419,37,51,240636,27869,3257,309,"('58541', '59529')",1
0.0,16431.0,0.0,0.0,0.0,1.44711722202289,1.33319499998844,103.82118555599861,103.91598944400951,37,2,6607,110297,89,602,"('58249', '84501')",0
0.0,18915.0,0.0,0.0,0.0,1.37785685552262,1.31923829366992,103.76232373807855,103.92199914721091,5,2,414117,4574,2581,24,"('44031', '83251')",0
0.0,22673.0,0.0,0.0,0.0,1.44211880036977,1.37218943783154,103.80304911976373,103.99457879033221,50,10,68347,40261,693,23,"('47601', '95039')",0
0.0,11858.0,0.0,0.0,0.0,1.33806500003375,1.44513667520796,103.72376166703002,103.72983812848105,18,20,33924,1158,182,2,"('21671', '49209')",0
0.0,1705.0,0.0,0.0,0.0,1.3319080537309,1.31946112797115,103.88114282141879,103.89018804743054,47,15,69675,15839,640,59,"('70121', '81229')",0
0.0,24900.0,0.0,0.0,0.0,1.29559624794118,1.427487,103.67069575266142,103.852056,31,51,4310,31242,0,347,"('24341', '59811')",0
51.33243222438873,300.0,299.32142857142856,15514.120670542601,51.71373556847533,1.31747833490912,1.31552472199926,103.80785606728587,103.80574305602846,45,45,141973,64080,717,323,"('11119', '11109')",1
0.0,17702.0,0.0,0.0,0.0,1.39740269682477,1.39885650320272,103.74755489070483,103.90662105241732,12,32,627605,71432,10187,1693,"('45321', '65151')",0
118.04420418471487,300.0,5.857142857142858,710.5625177947088,2.3685417259823627,1.27579029839825,1.276660654539,103.81339813671549,103.81124504785828,6,6,41523,66703,365,587,"('14349', '14339')",1
0.0,12976.0,0.0,0.0,0.0,1.33290982216515,1.40241038608699,103.72044541450344,103.81439973574913,18,51,9963,2066,53,22,"('21191', '48101')",0
0.0,39.99999999999999,0.0,0.0,0.0,1.45828424831176,1.45900316740952,103.79880737870576,103.80129287195832,37,37,3810,634,51,8,"('47179', '47189')",1
0.0,16799.0,0.0,0.0,0.0,1.30781638901709,1.37329165833159,103.78423666696615,103.92045032835671,33,30,181296,2345,1510,0,"('19011', '74011')",0
0.0,12488.0,0.0,0.0,0.0,1.274632,1.382212,103.801892,103.836047,6,1,138105,78125,1217,752,"('15041', '55019')",0
0.0,14915.0,0.0,0.0,0.0,1.27790999999895,1.37526504951859,103.80858611110148,103.90134716214978,6,16,44963,107279,396,1283,"('14391', '64069')",0
0.0,13573.0,0.0,0.0,0.0,1.40611750000192,1.29656022698907,103.8199872220186,103.87500520610656,51,19,17949,8577,199,44,"('57039', '90031')",0
0.0,5776.0,0.0,0.0,0.0,1.34309123717886,1.31260985884793,103.70800310705765,103.66584908540896,18,31,52206,3647,280,0,"('21369', '24301')",0
247.2107472191053,700.0,288.35714285714283,71781.60103120163,102.54514433028805,1.27272393115133,1.2757033952327,103.84140618785226,103.84632468221952,6,14,56176,68279,495,22,"('05641', '03223')",1
0.0,39.99999999999994,0.0,0.0,0.0,1.37211281474792,1.36997393445421,103.69038412231409,103.68740996007186,0,0,0,0,0,0,"('31139', '31129')",1
117.80481006720234,400.0,12.785714285714286,1457.0572268453773,3.642643067113443,1.2918699745378,1.29151373164978,103.81440639448375,103.81757660887743,33,6,31436,30067,261,265,"('10289', '10279')",1
0.0,18158.0,0.0,0.0,0.0,1.33032387572414,1.33530627797371,103.7249113116863,103.8879999999696,17,47,22056,193048,169,1775,"('21759', '70281')",0
441.00000000000017,200.0,2.7142857142857144,1185.2142857142862,5.926071428571431,1.39885650320272,1.39917246521216,103.90662105241732,103.90767172209786,32,32,71432,30302,1693,718,"('65151', '65241')",1
0.0,7717.0,0.0,0.0,0.0,1.3857176700282,1.43841910254735,103.69770270003046,103.74316251360837,49,43,72,15895,0,2,"('32109', '49149')",0
554.0000000000001,300.0,6.428571428571428,3204.285714285715,10.680952380952384,1.35220340979899,1.35219503409437,103.95928609997816,103.96105194447786,44,44,11281,13588,122,147,"('76451', '76441')",1
21.600488617423267,300.0,115.7142857142857,2543.601395325261,8.478671317750868,1.29821382250893,1.29647916306741,103.84936128375956,103.85147164487202,24,24,220370,87213,59,23,"('08069', '04179')",1
118.06867768401798,200.0,35.82142857142857,3989.8616161210502,19.949308080605256,1.32456066077113,1.32392782849174,103.85326623915941,103.85158181192296,26,26,92193,82325,785,701,"('50159', '50209')",1
0.0,8872.0,0.0,0.0,0.0,1.35324138896679,1.37798495709362,103.68192916699402,103.75776732086608,49,5,13487,155430,2,968,"('27021', '44149')",0
135.4391588111096,400.0,31.285714285714285,4399.837468042903,10.99959367010726,1.38463078337388,1.38764444400097,103.74502387945829,103.74593527798108,12,12,542660,15799,8808,256,"('44539', '44541')",1
564.0,300.0,0.7142857142857143,402.8571428571429,1.342857142857143,1.30160887226464,1.30084075195035,103.87540590231113,103.87715353250198,19,19,3006,282,15,1,"('80191', '80171')",1
8756.25,46833.0,12.785714285714286,112145.35714285716,2.394579829241286,1.34169275195642,1.436874,103.75908187494267,103.786162,5,50,25349,5310489,158,53847,"('43621', '46009')",0
0.0,3480.0,0.0,0.0,0.0,1.29043039362749,1.3040310710651,103.85026216508201,103.82205605505206,14,45,93438,10086,30,50,"('04249', '13209')",0
356.9999999999998,400.0,0.7142857142857143,254.99999999999983,0.6374999999999996,1.32109472197296,1.32383972198116,103.65933166702904,103.65861666698133,48,48,1463,3428,0,0,"('25199', '25189')",1
0.0,14880.0,0.0,0.0,0.0,1.27792442096507,1.37679164872283,103.78642808592167,103.87713655364794,33,16,2920,253127,24,3028,"('15211', '64119')",0
103.33282860159501,400.0,113.64285714285717,11715.623725288315,29.289059313220786,1.31212569246254,1.31435328604306,103.88966028743648,103.89191764014708,15,15,42703,39942,159,149,"('81149', '81139')",1
0.0,4624.0,0.0,0.0,0.0,1.34431313758435,1.37022333300436,103.84766088139544,103.8802849999831,3,16,51734,113478,592,1357,"('52021', '63399')",0
68.32454743025443,700.0,52.96428571428571,3562.90697012697,5.089867100181386,1.33635352726982,1.34219256998908,103.83707802024655,103.83596576505084,26,9,30338,184730,258,0,"('51051', '51071')",1
0.0,8763.0,0.0,0.0,0.0,1.3208008510991,1.36618666697727,103.7796285552172,103.84418333302729,8,1,62642,240285,808,2313,"('12031', '54019')",0
141.74593375241855,400.0,1.9047619047619044,276.46019575464254,0.6911504893866063,1.37528324353604,1.37265452174649,103.99619579312593,103.99570041596903,10,10,64085,45788,37,27,"('95051', '95041')",1
0.0,19.99999999999993,0.0,0.0,0.0,1.32562284433654,1.32574395668742,103.66926644008088,103.67111058135133,31,31,7443,5701,0,0,"('24599', '24489')",1
0.0,20030.0,0.0,0.0,0.0,1.31951264524841,1.45828424831176,103.68312351699183,103.79880737870576,31,37,6913,3810,0,51,"('23199', '47179')",0
0.0,6271.0,0.0,0.0,0.0,1.288964,1.3094187398083,103.814975,103.86753497349068,6,19,36933,35802,325,186,"('10421', '80029')",0
0.0,11986.0,0.0,0.0,0.0,1.40194694990354,1.29663305723862,103.9009230492748,103.87539308856654,32,19,56947,8171,1350,42,"('65341', '90039')",0
375.99999999999983,200.0,1.9047619047619044,657.1428571428569,3.2857142857142847,1.33922673310366,1.34016007378301,103.6981437537688,103.69865436006683,18,18,17714,61428,95,330,"('22531', '22249')",1
227.75328947368416,700.0,0.5714285714285714,130.14473684210523,0.1859210526315789,1.37240788349149,1.37161444444711,103.70418696765007,103.70991083335727,49,49,218,292,0,0,"('31171', '31191')",1
42.88475633955867,200.0,3.9642857142857144,168.46885394334848,0.8423442697167423,1.31453305602342,1.3142851610342,103.93750499997167,103.93574953076752,2,2,22614,24446,123,133,"('94029', '94019')",1
0.0,5074.0,0.0,0.0,0.0,1.32764556072381,1.33069921313648,103.70260743188996,103.7481034124348,4,17,9642,59048,0,452,"('22219', '28049')",0
477.0,400.0,15.857142857142858,7990.285714285715,19.975714285714286,1.35347964311763,1.35412291412202,103.87800141702434,103.87758355854012,16,16,92357,14926,1105,178,"('63019', '63151')",1
428.25,400.0,24.464285714285715,10625.892857142859,26.564732142857142,1.35369222069272,1.35366243500181,103.9595890045465,103.95648530342,44,44,45765,40613,496,440,"('76429', '76419')",1
354.0,300.0,8.464285714285715,3213.857142857142,10.71285714285714,1.34626967118054,1.34591586108958,103.72129604136144,103.71934571086803,18,18,63812,13731,343,73,"('28381', '28421')",1
31.94436123923825,700.0,87.03571428571428,2763.3138658902762,3.94759123698611,1.27397836925637,1.2778259536079,103.84489562922414,103.8481011719729,14,14,57222,120585,18,39,"('03222', '03111')",1
0.0,18737.0,0.0,0.0,0.0,1.3265554895957,1.446533,103.71102434826084,103.82993,4,37,17812,11904,0,161,"('21499', '58611')",0
0.0,40.000000000000036,0.0,0.0,0.0,1.315542,1.318191,103.634947,103.637247,48,48,12439,806,0,0,"('25579', '25569')",1
134.31134364887998,200.0,7.678571428571427,965.4913228206874,4.827456614103437,1.39106694073297,1.39029406445756,103.87060612962611,103.86916019529639,38,38,68366,10523,647,99,"('68019', '67089')",1
0.0,12026.0,0.0,0.0,0.0,1.3479,1.415206,103.7385,103.8233905,5,21,25026,16243,156,102,"('43453', '57051')",0
133.37441001164424,300.0,15.25,2070.8589937352967,6.9028633124509895,1.34351280089212,1.3408744614671,103.96217940266345,103.96143293297968,44,44,19620,95867,212,1039,"('96059', '96049')",1
80.44090315377798,500.0,13.535714285714286,1084.485534030779,2.168971068061558,1.37599497932237,1.37717165299187,103.855765341723,103.86010323265269,1,39,405793,7706,3906,91,"('54481', '54491')",1
0.0,14177.0,0.0,0.0,0.0,1.325628,1.44919525191106,103.79304,103.82703542333945,8,37,25083,19811,323,268,"('11349', '58049')",0
255.96962481251433,400.0,21.321428571428573,5210.232132782904,13.025580331957258,1.3471159591462,1.34665638902153,103.85199575975044,103.85432083296934,3,3,26130,125780,299,1441,"('53259', '53281')",1
147.33854380913206,500.0,20.107142857142858,2841.544925662573,5.683089851325147,1.43298096854241,1.43143692171434,103.79455264522785,103.79133300087983,50,50,82839,28688,839,290,"('46651', '46951')",1
0.0,14656.0,0.0,0.0,0.0,1.29096802754795,1.33873014874255,103.84686777836987,103.72402172321266,24,18,7413,38533,1,207,"('04219', '21651')",0
0.0,14645.0,0.0,0.0,0.0,1.369186093503,1.36060285135304,103.84332015576305,103.97464120182451,1,10,157718,20304,1518,11,"('54239', '97321')",0
0.0,2785.0,0.0,0.0,0.0,1.273218611,1.29831153783592,103.8430731,103.8452569595532,14,24,11391,294136,3,79,"('05651', '08031')",0
236.65890687911548,500.0,11.892857142857142,2938.129111838071,5.8762582236761425,1.3258163890121,1.329915,103.71906611098208,103.720953,4,4,49217,10121,0,0,"('21171', '21181')",1
0.0,7602.0,0.0,0.0,0.0,1.4024,1.34893303477474,103.8936,103.93654250213598,32,44,52521,46046,1245,499,"('65531', '75071')",0
0.0,4161.0,0.0,0.0,0.0,1.36766470740207,1.402289,103.87429104816339,103.85963,39,36,23502,65,279,0,"('66311', '68191')",0
0.0,9604.0,0.0,0.0,0.0,1.33807138901241,1.3884141666958,103.91939027798064,103.9897163888532,2,10,41539,19171,227,11,"('84461', '99189')",0
0.0,9074.0,0.0,0.0,0.0,1.37091786093364,1.31101372476887,103.84563650364578,103.90136361120997,1,15,104579,35992,1006,134,"('54039', '82149')",0
165.37532284019457,300.0,0.7142857142857143,118.12523060013898,0.3937507686671299,1.41891604556531,1.4144389729383,103.86279700000911,103.86207999648197,36,36,20439,1709,10,0,"('68149', '68139')",1
500.99999999999983,700.0,6.523809523809523,2849.1428571428564,4.070204081632652,1.30171305700998,1.30166304472072,103.89599084091456,103.90118149629421,23,23,10922,126568,68,789,"('91071', '92249')",1
50.84532043788125,200.0,118.78571428571429,6060.42095519136,30.302104775956806,1.42004673882783,1.41870141531997,103.831802328761,103.83293375107691,51,51,67428,409476,749,4550,"('59321', '59561')",1
0.0,26567.0,0.0,0.0,0.0,1.33032387572414,1.36900499745113,103.7249113116863,103.96052175997124,17,29,22056,32041,169,219,"('21759', '78161')",0
131.742585983367,200.0,48.35714285714286,6366.960367863333,31.83480183931667,1.30145216158073,1.29948166696821,103.85247781934106,103.85092666701239,35,35,110485,34276,186,57,"('07517', '04029')",1
0.0,39.99999999999986,0.0,0.0,0.0,1.30002583301409,1.30296947780325,103.74685194400729,103.74607238005542,17,17,9663,2685,74,20,"('29111', '29069')",1
0.0,4818.0,0.0,0.0,0.0,1.30653024120879,1.30938972202558,103.8561630249311,103.89936888898059,35,23,268891,37767,452,235,"('07419', '82139')",0
0.0,3242.0,0.0,0.0,0.0,1.34592441628878,1.37454805598778,103.8776519633928,103.8839677779891,39,16,2402,156806,28,1876,"('62159', '64471')",0
0.0,16602.0,0.0,0.0,0.0,1.28850399420484,1.43319818915334,103.82109741719866,103.7812567265195,6,50,90646,91396,798,926,"('10181', '46549')",0
0.0,14567.0,0.0,0.0,0.0,1.30033057855542,1.4206253932076,103.85716080665901,103.91053469680278,14,32,98303,34717,32,823,"('01139', '65139')",0
51.56404232283967,300.0,199.42857142857142,10044.820720901314,33.482735736337716,1.31569833821527,1.3151892235607,103.89559528546464,103.89331774481381,15,15,348758,89358,1301,333,"('82029', '82109')",1
260.11728772058296,3367.0,50.39285714285714,13034.637371075416,3.871291170500569,1.28950073498414,1.30476410258543,103.7918327963467,103.76944539352431,33,13,25562,150920,212,613,"('18131', '17121')",1
39.507917548741844,200.0,66.17857142857142,2673.439182219,13.367195911095003,1.35058416759245,1.35003470887569,103.72452492776075,103.72654009750788,18,18,372513,173696,2002,933,"('28519', '28509')",1
0.0,10042.0,0.0,0.0,0.0,1.37212119701131,1.34351280089212,103.87653938842564,103.96217940266345,16,44,186052,19620,2226,212,"('64101', '96059')",0
0.0,4985.0,0.0,0.0,0.0,1.35852839462785,1.38894186746545,103.95427534853701,103.98734296938127,44,10,12929,46968,140,27,"('76371', '99131')",0
0.0,12898.0,0.0,0.0,0.0,1.30069868861162,1.35283067935634,103.85873120467069,103.75505166565658,35,5,7359,61553,12,383,"('01549', '43541')",0
0.0,6927.0,0.0,0.0,0.0,1.36873836498602,1.31843612461246,103.84719306132868,103.88429716458627,1,15,81044,50300,780,187,"('54247', '81209')",0
420.0,500.0,15.035714285714286,5700.535714285714,11.401071428571427,1.30622638897168,1.30275657598845,103.65688416696948,103.6556555059217,31,31,7897,7138,0,0,"('24531', '24541')",1
154.49541513129196,600.0,19.0,2737.7874732046575,4.5629791220077625,1.35708169204878,1.35839974282084,103.85433890252277,103.85132688003488,3,3,31724,34851,363,399,"('54109', '54531')",1
0.0,9240.0,0.0,0.0,0.0,1.39495624396821,1.31167873834387,103.89436833778728,103.8874161243355,38,15,84788,69760,802,260,"('67411', '81159')",0
520.5,600.0,273.42857142857144,133129.92857142855,221.88321428571425,1.2889414210404,1.29254343742409,103.78373044277906,103.78448903561744,33,33,14133,22165,117,184,"('15121', '15131')",1
53.35954143610907,400.0,37.857142857142854,1968.5508206512693,4.9213770516281725,1.31944666701923,1.31747833490912,103.81052861101583,103.80785606728587,45,45,22931,141973,115,717,"('41109', '11119')",1
0.0,3984.0,0.0,0.0,0.0,1.32663388888255,1.348559,103.84641000001729,103.874826,26,39,177280,6287,1510,74,"('50171', '62179')",0
390.75000000000045,400.0,14.642857142857142,5699.464285714292,14.248660714285728,1.288964,1.28762380319765,103.814975,103.8172559639682,6,6,36933,11401,325,100,"('10421', '10451')",1
0.0,17552.0,0.0,0.0,0.0,1.31329138901596,1.4561083849161,103.74926333296754,103.81810058815044,13,37,36573,50379,148,681,"('20331', '58409')",0
