,lat,lon,def
1220,1.33925873230713,103.84678448871398,119
1221,1.33547301693721,103.84663861149124,-23315
1222,1.32665700619185,103.84366009715464,-35789
1223,1.32663388888255,103.84641000001729,-54134
1224,1.32830186081857,103.85082868868597,-42831
1225,1.328301,103.853806,-55401
1226,1.32721151783698,103.85978762051998,-42976
1227,1.32782675894568,103.8581076205424,-767
1228,1.32803305599299,103.85391750002599,27426
1229,1.32801971174787,103.85105250762084,27845
1230,1.32749617656635,103.84578619081431,5394
1231,1.32647401158756,103.84420812253344,25840
1232,1.327841667,103.8406111,739
1233,1.33636138602833,103.84608389640735,-4887
1234,1.33918030742933,103.84650759525915,-211
1235,1.3409498853794,103.8477798112237,93803
1236,1.34083165668042,103.84976000739448,-17317
1237,1.34405111099275,103.86346055601665,2007
1238,1.34412749517611,103.87562115587856,975
1239,1.34383983323818,103.8782509427123,25092
1240,1.34296635529936,103.87976646424752,20626
1241,1.3494983330038,103.92783361101397,-68274
1242,1.34738728491099,103.93814569319093,14826
1243,1.34988214931301,103.93791583710507,37242
1244,1.35188664573357,103.94009028016603,-49301
1245,1.35184112001279,103.94254133694142,-38083
1246,1.35366689109025,103.94609060451609,74448
1247,1.35660016333768,103.94535428432116,-230496
1248,1.355401,103.943599,-16407
1249,1.31277833350682,103.93415826027375,-5413
1250,1.29886465442254,103.85734583628746,-88031
1251,1.30168731070562,103.85752923961614,157
1252,1.30069868861162,103.85873120467069,5684
1253,1.31278641539067,103.9338525622476,2159
1254,1.38113241525166,103.8455558816965,133505
1255,1.37863166702811,103.84468444401317,36771
1256,1.3762849891494,103.84498299185917,3332
1257,1.37350472194557,103.84532571985918,-42408
1258,1.37091786093364,103.84563650364578,24262
1259,1.36618666697727,103.84418333302729,64633
1260,1.362165,103.842512,41649
1261,1.36018670154842,103.84386020713477,73770
1262,1.35804473736933,103.84516933880761,205550
1263,1.35464002820911,103.8470163249439,91644
1264,1.35089997844732,103.84797987894204,-1136914
1265,1.34707169454274,103.84712672325323,-29628
1266,1.34431313758435,103.84766088139544,-12443
1267,1.34404852974216,103.85026155631283,9420
1268,1.34375516528836,103.86737312632222,2386
1269,1.336175,103.870563,7964
1270,1.31368253065979,103.86071451807119,2336
1271,1.31532318660502,103.88335173265862,6862
1272,1.31580283030533,103.88604854571838,-21178
1273,1.31662343087312,103.89033436777706,-18291
1274,1.31736957951855,103.89480000904068,22646
1275,1.31776416388008,103.89719868894,-21349
1276,1.31876162629115,103.9022689641617,339392
1277,1.31574389673514,103.90586328314893,-46582
1278,1.31268833645873,103.90714010649674,-28587
1279,1.31045482788745,103.90806851700533,-37473
1280,1.30633786714639,103.90964863731638,-42396
1281,1.30585304722559,103.91059595623031,20366
1282,1.30438002120698,103.91266110940761,-155760
1283,1.3067937735779,103.91498055803811,-52195
1284,1.30751338586806,103.91754269765207,-14622
1285,1.30822971200422,103.92151900444857,-23421
1286,1.30867772794032,103.92426998119757,-54340
1287,1.31088501240237,103.92498850824487,-2967
1288,1.31795981372922,103.95256713632443,8493
1289,1.31135799079971,103.92481225868325,-3544
1290,1.30851455788092,103.92471047692146,52988
1291,1.30787614366531,103.92111718654822,48960
1292,1.3071917122941,103.91764721757994,54696
1293,1.30595638898755,103.91698861102066,12461
1294,1.30496423786628,103.91493558885941,73516
1295,1.30425500081318,103.9123223933556,80247
1296,1.30610999016148,103.90952850508972,41692
1297,1.30887166700305,103.90817888897894,45648
1298,1.31241970275404,103.90692990251455,28977
1299,1.31473309387158,103.90589521764187,44364
1300,1.31709537499354,103.90295147896967,-6083
1301,1.31634170548514,103.89891621295058,-48658
1302,1.31569833821527,103.89559528546464,117489
1303,1.3151892235607,103.89331774481381,12119
1304,1.314729,103.89069,37204
1305,1.314075556,103.8873525,29917
1306,1.313616389,103.8849306,21322
1307,1.31167636068313,103.86189483728585,34422
1308,1.31351833300073,103.86054527803076,-6657
1309,1.3333927981396,103.86946402615806,-309
1310,1.33627668492978,103.87018878876424,-8555
1311,1.34238715725246,103.86947751046722,-3370
1312,1.34326097186022,103.86743994816177,-2061
1313,1.34333817728421,103.85130310024304,3360
1314,1.34606111102286,103.8465836110301,40385
1315,1.35100305612802,103.8476587818646,387143
1316,1.35444291744538,103.84696320325273,-57470
1317,1.35830432828214,103.84496212009292,-242148
1318,1.35994333341045,103.84379568310376,-45351
1319,1.362208,103.842055,-3239
1320,1.36567044820875,103.84341042482097,-43091
1321,1.37008641040706,103.84534111753092,-31771
1322,1.373558,103.844975,-16386
1323,1.376558,103.844964,-8764
1324,1.37859113966821,103.8443777268119,-27073
1325,1.36968769913339,103.84856716193268,461908
1326,1.36875490594243,103.84661006967286,211528
1327,1.36135,103.8402947,-8072
1328,1.36099828733018,103.83852670989133,-32151
1329,1.35754830843445,103.83899242953868,-17128
1330,1.35496333303081,103.83681111097366,-5573
1331,1.353043,103.835842,-27215
1332,1.35144681735328,103.83591070615076,6535
1333,1.34939240848355,103.83729222566143,-49434
1334,1.34600349626668,103.83871779531225,105
1335,1.34125785266365,103.83660435635784,8702
1336,1.3370325833883,103.83735019393414,17446
1337,1.3338213150365,103.83795811295674,-10554
1338,1.33165828742218,103.83888866147537,32987
1339,1.3302549684081,103.8397133983878,9624
1340,1.32894248973791,103.84066508496021,15166
1341,1.32604500002988,103.84902388888725,-45792
1342,1.32490472200696,103.85096555600265,-26382
1343,1.3179530560114,103.8612788890282,-88671
1344,1.31038833299803,103.85870666696984,-60418
1345,1.30653024120879,103.8561630249311,-25592
1346,1.30431906266143,103.85501564257024,4913
1347,1.30320609782822,103.85549999983388,-15138
1348,1.29533777799211,103.85113972198121,8582
1349,1.29770970610083,103.8532247463225,28861
1350,1.30117297541547,103.8561140106393,185359
1351,1.30824994545395,103.8589096071918,-1643
1352,1.32392782849174,103.85158181192296,24079
1353,1.32496824756028,103.85050892832005,21362
1354,1.32606229603246,103.84849190712964,52840
1355,1.32640402126103,103.8464203281907,27965
1356,1.330411111,103.8391331,-3736
1357,1.33162906440184,103.83859992029566,-10848
1358,1.33635352726982,103.83707802024655,-1602
1359,1.34219256998908,103.83596576505084,7473
1360,1.34555351143315,103.8382633553218,132
1361,1.34967996840542,103.83652457261991,-5081
1362,1.35466138896969,103.83630694400975,1047
1363,1.35607279929568,103.83781001395549,9046
1364,1.35837944828586,103.83908917392279,17113
1365,1.36128501070806,103.83850250682744,24304
1366,1.36153970079158,103.84049549859829,-9171
1367,1.36913518643274,103.84618005827467,-344274
1368,1.32489453398384,103.84211744421322,26525
1369,1.32354108650178,103.84189326889334,8388
1370,1.32033749274601,103.842832976035,76329
1371,1.316795,103.844656,45388
1372,1.31583941661931,103.84693372586678,-2472
1373,1.31665493432357,103.85044724612104,11974
1374,1.3136845041501,103.85083079337346,8284
1375,1.31216015438698,103.84857773804022,-477
1376,1.30949131269895,103.84770747833439,22419
1377,1.30664404460339,103.84920416709382,-298943
1378,1.30461300741211,103.8520009720951,3032
1379,1.30095828368506,103.85211175034802,-200105
1380,1.29807216909408,103.84975607305783,-20846
1381,1.2822783541702,103.82241744338572,-70565
1382,1.28292332245689,103.82165660905856,85047
1383,1.2757033952327,103.84632468221952,52429
1384,1.27892124625262,103.84776234627124,56365
1385,1.28255524603003,103.84998903789258,9742
1386,1.29921444445586,103.84910329217985,16618
1387,1.30099699058522,103.8498101874305,-2930
1388,1.30324521574524,103.84995776766847,5577
1389,1.30572083298412,103.85120583303191,141381
1390,1.30879366465919,103.8531751994068,127598
1391,1.31240499998142,103.85486499997727,83462
1392,1.31608827183208,103.85322332407407,-19189
1393,1.31587261047802,103.85178565977449,-20895
1394,1.31634,103.850484,-1804
1395,1.31572306955077,103.84707504887322,-2068
1396,1.3173533543911,103.84421700922245,-92473
1397,1.321378056,103.8417481,51882
1398,1.32362333324914,103.84161545670325,-7973
1399,1.369226,103.878124,14401
1400,1.37125183222903,103.87055805068519,151860
1401,1.37082760014108,103.86541771672718,25598
1402,1.36988835306854,103.86306604022437,6591
1403,1.36890152697813,103.85832656880861,91198
1404,1.369149,103.855987,25911
1405,1.36968919033429,103.85404760550173,-3544
1406,1.36921006543476,103.85111893571647,-846540
1407,1.369186093503,103.84332015576305,-85932
1408,1.36960577947339,103.83993274827546,-78477
1409,1.36880777071199,103.83679395921905,-13567
1410,1.36691997150676,103.83405562626137,1118
1411,1.36741835425889,103.83233403239235,808
1412,1.36660638165473,103.82842866172699,-10441
1413,1.363977,103.828198,13510
1414,1.36082666696977,103.82864333297208,-15841
1415,1.35777159286274,103.82894351047115,6864
1416,1.355471,103.8312231,-40941
1417,1.35362664583092,103.83422172361446,20024
1418,1.32709277800856,103.8397080559738,1790
1419,1.28723833324362,103.82259298997768,-31383
1420,1.284977,103.821011,-192144
1421,1.28484639603431,103.82059301467888,98000
1422,1.28675501760897,103.82204990181914,75092
1423,1.353099,103.834337,-21316
1424,1.354995,103.8316003,16693
1425,1.3571583010953,103.82883507046125,-10695
1426,1.36063333692202,103.82834252087906,8321
1427,1.36319303798878,103.82783467220469,-7112
1428,1.36482025993725,103.8279237884758,13621
1429,1.367859,103.831724,1871
1430,1.36728801688172,103.83404076959498,14130
1431,1.36861222198461,103.83634833298527,-16197
1432,1.36995608006054,103.83959341119167,73669
1433,1.36966012463918,103.84193909880943,105277
1434,1.36946941916508,103.85075454495572,1086100
1435,1.36996326781056,103.85356664655984,-72462
1436,1.3694902568174,103.85601277845504,-97633
1437,1.36918861426324,103.85886147831553,-77866
1438,1.37019500530585,103.86284675062745,-30435
1439,1.37114196132937,103.86525341485559,-13126
1440,1.37173176460482,103.8701543470715,-85163
1441,1.36990463865149,103.87780647158901,-22552
1442,1.36433664907741,103.84490672378502,18301
1443,1.36358972199933,103.84786694396756,51795
1444,1.36167975047647,103.85092799797833,12755
1445,1.35732097800984,103.85465761724518,15091
1446,1.35454666698201,103.86145166702076,1709
1447,1.35465640659199,103.86572364607075,16900
1448,1.36503,103.872544,77309
1449,1.35475138514216,103.86668854745251,-16581
1450,1.35427474694456,103.86142199387719,-10929
1451,1.35708169204878,103.85433890252277,-17266
1452,1.36118777797342,103.85104805596895,-6702
1453,1.36297001065247,103.8484911674186,-31154
1454,1.36389805596869,103.84585916699372,-7660
1455,1.31607500002964,103.8793280559861,19470
1456,1.31693643112186,103.87985994146072,125990
1457,1.31856503177728,103.88010860959606,27798
1458,1.31869302203322,103.88300679740438,13868
1459,1.31904666371972,103.88666750777982,79807
1460,1.31976331280568,103.89015111975269,2121
1461,1.31860238558389,103.89211689790608,171785
1462,1.31619210726015,103.8940879247112,-10193
1463,1.31299461549467,103.89427184817765,-23385
1464,1.31086356037133,103.89430403711837,-21495
1465,1.30166304472072,103.90118149629421,-100672
1466,1.30327282994495,103.90583013375219,-160971
1467,1.30461834682389,103.90783296450577,-21507
1468,1.304952,103.916022,-67992
1469,1.30633717232202,103.91665220259567,1029
1470,1.30684575808096,103.91574700260743,95988
1471,1.30566306799291,103.9110051545323,49049
1472,1.304086,103.907533,28980
1473,1.302999,103.905955,95745
1474,1.30178441800843,103.9009525469614,80758
1475,1.31037284851913,103.89412794527634,20897
1476,1.31264667096781,103.89411050584133,8988
1477,1.31631147367096,103.89217268755989,-528885
1478,1.31856724602339,103.89169495502705,239693
1479,1.31946112797115,103.89018804743054,-8365
1480,1.31877141262042,103.8866869928233,-77579
1481,1.31843612461246,103.88429716458627,-5279
1482,1.3678447007404,103.85057966582927,121036
1483,1.36449772525141,103.85247983714417,15618
1484,1.36205969144532,103.85305482306448,47089
1485,1.32768374279565,103.8809633442231,-10190
1486,1.32758635490072,103.88324806418214,-69797
1487,1.32833666697134,103.88547138902759,-95488
1488,1.32886177068404,103.88691723349123,48376
1489,1.327333,103.887875,-29470
1490,1.32623288866609,103.88932330108935,49191
1491,1.32498730068675,103.89080428753108,-4270
1492,1.32111522416649,103.89152220076973,-22375
1493,1.30793535291547,103.9126288890594,4077
1494,1.31261779524488,103.91989561129017,2838
1495,1.3147363890036,103.91900527803291,3901
1496,1.31662343088137,103.91755342481619,4296
1497,1.31729916899357,103.91597628595028,42
1498,1.31860774070821,103.91440987586641,-10694
1499,1.32168778524368,103.9136543376456,1886
1500,1.32198642679896,103.91379833222052,5662
1501,1.31870305598811,103.91459583301028,11128
1502,1.31733638898862,103.91628277801507,-1561
1503,1.31683972198045,103.91749277802164,-1682
1504,1.31460443311119,103.91922466611177,-12576
1505,1.31278666699062,103.91998638901408,-4596
1506,1.30827858622776,103.91268253327297,-12091
1507,1.3209137166719,103.89117183414866,28495
1508,1.32497158481981,103.89037074589527,-5388
1509,1.32604294133609,103.88933975894,-19061
1510,1.32461138902969,103.88885416699938,-6404
1511,1.32362166702646,103.88696166698931,-194
1512,1.32620809233247,103.88512100988676,87957
1513,1.325842,103.884002,99920
1514,1.32525399997752,103.88199999996775,8611
1515,1.36143610819625,103.85257506359629,-45043
1516,1.3639846735447,103.85237785571755,4619
1517,1.36719473720813,103.85056845375878,-25568
1518,1.35848277799301,103.86823666699911,-27104
1519,1.36239972197855,103.86776000002241,-26270
1520,1.36398333300081,103.86578916701893,-14006
1521,1.36346698150382,103.87019205208469,943
1522,1.36311828855893,103.87239656838271,5826
1523,1.35703664863271,103.87567788589342,2439
1524,1.35516666700323,103.87701916697013,722
1525,1.39490129020977,103.9018594759131,117910
1526,1.39845074063981,103.90416383740006,-41460
1527,1.39885650320272,103.90662105241732,-38387
1528,1.39917246521216,103.90767172209786,17566
1529,1.40173746082241,103.90762981656073,63206
1530,1.403622,103.904916,-37733
1531,1.40402842836975,103.90480763848863,47775
1532,1.40201165055481,103.90783309940194,-23911
1533,1.39963747797366,103.90824975943016,-18801
1534,1.39856872266182,103.90665292741664,21238
1535,1.398951,103.904753,38177
1536,1.39504382175966,103.90236824858533,-65537
1537,1.39269,103.901269,35349
1538,1.35412291412202,103.87758355854012,-9612
1539,1.35717307747832,103.87530650239555,-4941
1540,1.36291833299844,103.87236222198605,-7774
1541,1.36357778856307,103.86929111065648,-4950
1542,1.361491111,103.8680175,20029
1543,1.35683000003038,103.86812666696963,16104
1544,1.32732994325917,103.89209147524538,3310
1545,1.32623562632795,103.8933485973626,-6746
1546,1.32554207103,103.89505220634288,-12129
1547,1.32608112825105,103.89720788120638,-15298
1548,1.32680124825187,103.90021869264116,-31611
1549,1.32831828375817,103.90256616022272,-23634
1550,1.329761944,103.8991489,-19645
1551,1.33094654621155,103.89789906902672,2417
1552,1.33377161253401,103.89841293744438,2760
1553,1.33683480070641,103.90096749998749,-2114
1554,1.33709007875103,103.90374749997088,-9296
1555,1.33791126455323,103.90994099232343,-591
1556,1.33860729777301,103.91150189998882,700
1557,1.34084789558521,103.91301810001244,4112
1558,1.34114935376337,103.916355499978,4954
1559,1.336324,103.918288,39817
1560,1.3350342184363,103.91851751540032,165219
1561,1.32936638901809,103.92462499999526,-127131
1562,1.33055000001009,103.9262383330096,-117624
1563,1.33316500001136,103.9269811109948,2404
1564,1.33383806396564,103.92928425024714,39271
1565,1.33232270053889,103.93032045625178,54498
1566,1.32898829919632,103.93099993868753,-2331
1567,1.32787704925987,103.934076210002,175343
1568,1.32553283664673,103.9355563841307,-1939
1569,1.32432719820227,103.93471220144858,44220
1570,1.32353645344906,103.92886300203479,-383597
1571,1.32132832560695,103.92782177344944,-16030
1572,1.31875790465263,103.93158674239623,-57572
1573,1.31848306586196,103.93156320282378,37169
1574,1.3214133317439,103.92757312069912,-12925
1575,1.32428292329305,103.93003627080394,219362
1576,1.3246905167586,103.93468799273933,-8658
1577,1.32566318975139,103.93533757051014,19017
1578,1.32766562447954,103.93409675152876,-198881
1579,1.32874469952532,103.93079062255664,17343
1580,1.33222526253562,103.93014326693238,-3668
1581,1.33361648978155,103.9292288767243,-35239
1582,1.33291002440884,103.92669166477268,8094
1583,1.33041495636834,103.92645503858006,103983
1584,1.329162,103.924608,144992
1585,1.335644,103.918055,-221594
1586,1.34105,103.916208,-6841
1587,1.340359,103.912709,-5966
1588,1.33834674682355,103.91170534393189,-622
1589,1.337282,103.909145,-3416
1590,1.33675693078428,103.9040176205713,10401
1591,1.33681468016557,103.90112122053516,1767
1592,1.33372166698373,103.89851833301576,-4434
1593,1.33088230075978,103.89811560002391,-1945
1594,1.330081111,103.8994169,3772
1595,1.3283069439771,103.90283722202501,37782
1596,1.3267052749653,103.90058695177659,6620
1597,1.32612447781531,103.89795152582765,8843
1598,1.32546235545492,103.89525403753592,13640
1599,1.32632177179998,103.89318347862555,-62
1600,1.32706502989935,103.89217317535862,-57714
1601,1.31389305598354,103.88189611100506,-10476
1602,1.36873836498602,103.84719306132868,57122
1603,1.3772016702489,103.84349683756662,-2797
1604,1.37693336122245,103.84120098441312,-36802
1605,1.37695556267127,103.83777368753996,-61451
1606,1.37943138901774,103.83519777802985,-40340
1607,1.38031863295854,103.83240305645302,-16130
1608,1.37892333298882,103.83003638899949,-7592
1609,1.379094,103.827593,-12839
1610,1.38249472962714,103.82576395474278,-28877
1611,1.385154,103.822865,2451
1612,1.38717744383548,103.81964816646843,95
1613,1.391569,103.818216,62
1614,1.3962,103.818459,42458
1615,1.40015725353057,103.81717214668784,4015
1616,1.40236816337763,103.81689548453724,274
1617,1.40220535791866,103.81401491687515,-3368
1618,1.4029276207034,103.81200115976088,-1539
1619,1.40560991243809,103.80795339830527,-1565
1620,1.41314885322808,103.805294456727,-4942
1621,1.41601156056508,103.80203473964005,-9016
1622,1.41502109155627,103.79763214717948,-543
1623,1.41239185628293,103.78930383598242,347
1624,1.41075606597918,103.78320916874394,-734
1625,1.41056509187543,103.77968553987141,-1343
1626,1.40944188012509,103.77966346202638,-17641
1627,1.40462388269986,103.78935694475769,4837
1628,1.410027,103.778718,19965
1629,1.41091935719422,103.7794566466511,2955
1630,1.41109191008995,103.78316982719807,435
1631,1.41268317529503,103.78892108182363,1
1632,1.41529381857807,103.79737495337397,12458
1633,1.41583154711836,103.80385151827096,593
1634,1.41176331480418,103.80578610823426,9223
1635,1.40542137548827,103.80892543786545,1447
1636,1.40274777797647,103.81238027797018,1520
1637,1.40241038608699,103.81439973574913,3050
1638,1.40248255094729,103.8169622653191,-738
1639,1.40056260892652,103.81734465881833,-6715
1640,1.39606817759915,103.8188299218487,-44796
1641,1.39205091187219,103.81861107436661,177
1642,1.38756640996273,103.81959791299872,-404
1643,1.38530499508514,103.82320879865532,-6415
1644,1.38268805765919,103.82604547355085,16171
1645,1.37945638898658,103.82768833298778,18278
1646,1.37879833302094,103.82944083302411,-205
1647,1.38059381566563,103.83224759401025,11117
1648,1.37955302001994,103.83549938754196,35839
1649,1.37728530731209,103.8378470631113,80696
1650,1.37723501808517,103.84059645206445,714
1651,1.37747997146347,103.84339938777067,17386
1652,1.33202083385749,103.84692763524869,227612
1653,1.31862919267946,103.85727882383885,31711
1654,1.31930481783402,103.85957694494822,9338
1655,1.30145216158073,103.85247781934106,-21098
1656,1.29948166696821,103.85092666701239,23483
1657,1.29350944398488,103.84272416702719,29392
1658,1.29578024244395,103.83961272081199,-18996
1659,1.29575111096804,103.83604111103381,4120
1660,1.29612213279141,103.83229211134126,-10007
1661,1.29488000002792,103.82880805602646,-50223
1662,1.29328273601932,103.82663492676832,-56441
1663,1.291728,103.826122,-7278
1664,1.29089526651849,103.81191424883255,-1022
1665,1.288964,103.814975,8636
1666,1.287195,103.813984,794
1667,1.28656898930199,103.8116061687213,-11626
1668,1.28666552495266,103.81195378046979,-3452
1669,1.28747956947939,103.81418936580334,-12795
1670,1.2892779060127,103.81404805422201,-26819
1671,1.29075499997303,103.81144166700754,2408
1672,1.29334305906356,103.8263656209055,75625
1673,1.29476674399435,103.82853268161283,22284
1674,1.29636199316259,103.8322512944371,10943
1675,1.2959113890106,103.83624277798825,-4906
1676,1.29593138900491,103.83937805601917,4889
1677,1.29414162678811,103.84231209757696,-19393
1678,1.2989583431631,103.84654115271174,-7063
1679,1.32453874317344,103.92903818515839,121457
1680,1.327201,103.93063,132129
1681,1.33012,103.93447,61152
1682,1.33185798500032,103.93512740972372,89485
1683,1.33173871602405,103.93855496527853,34763
1684,1.32861392886029,103.94004872476815,35713
1685,1.32657714220068,103.9403951168328,7192
1686,1.32584790501258,103.94223128727671,7496
1687,1.302127,103.829875,20172
1688,1.29796011528522,103.83053183555204,-22982
1689,1.28394108576437,103.81783962251122,-47172
1690,1.28836025261771,103.7931740283919,-6565
1691,1.28950073498414,103.7918327963467,11419
1692,1.292825,103.786354,3989
1693,1.29751168042934,103.7854209482613,-31654
1694,1.30418279677397,103.78788091438994,35703
1695,1.30649698638726,103.79058123542397,-330812
1696,1.31491572870629,103.76412225438476,830561
1697,1.312440556,103.7658489,420288
1698,1.3063259638605,103.79084827741467,174177
1699,1.30253001117245,103.78724143833315,-10723
1700,1.29776225378985,103.78570767644749,23285
1701,1.29403436577434,103.78672599789039,-10874
1702,1.29018147748939,103.79208093037771,10032
1703,1.28535315729277,103.81370529674271,19154
1704,1.28420923932422,103.81765723225827,36859
1705,1.29534692836828,103.82964309110659,15374
1706,1.29763682834545,103.82997986347917,31130
1707,1.302461,103.8297819,-37346
1708,1.32548742810424,103.94219019887281,-55566
1709,1.32663077053638,103.94017072989195,-4085
1710,1.32941668893627,103.93960622332179,-36788
1711,1.33151836127292,103.9383568845181,-25904
1712,1.3315995317556,103.93531396427683,-37651
1713,1.32940888887166,103.9348130555732,-39634
1714,1.327057,103.930691,-222977
1715,1.31251933500742,103.87153830811837,209992
1716,1.31484297001272,103.87262229395158,39435
1717,1.31723134728621,103.87298911852837,1704
1718,1.31954835158003,103.87197222899434,-8502
1719,1.31718305596849,103.86195722198198,-23196
1720,1.32355461431031,103.8615915962133,-40463
1721,1.32450918973195,103.86155521539519,-20660
1722,1.32346800000844,103.86194240512685,20057
1723,1.3195596877041,103.87229334189442,1400
1724,1.31643329020681,103.87348616263843,-8663
1725,1.31443333298525,103.87260027800174,-35061
1726,1.31324473748019,103.871430158598,-251533
1727,1.325878056,103.8418119,-15370
1728,1.33804611111505,103.8389949999753,426
1729,1.338573,103.84164,13572
1730,1.33810803464351,103.84385638188928,22626
1731,1.33640498933489,103.84357399610558,17078
1732,1.33271833297864,103.84404416701967,-10102
1733,1.33220703637711,103.84419754508008,-14652
1734,1.33627740506187,103.84333464003154,-14642
1735,1.33834001400213,103.84365712218609,-18403
1736,1.338366,103.841761,-34172
1737,1.33782999993927,103.8386000000533,-2254
1738,1.31251000009337,103.8526780549204,-26302
1739,1.31236388897416,103.85507888893754,-28315
1740,1.315368056,103.8594669,-4558
1741,1.33115712303762,103.85017633434691,213702
1742,1.33146817532374,103.85268688199498,86847
1743,1.33081389290944,103.8608407974236,41968
1744,1.32931226062177,103.8662910461625,-41529
1745,1.33268166698419,103.8682283329788,18958
1746,1.33521166697553,103.86663249997784,-20986
1747,1.33598640879377,103.86525430193133,-2346
1748,1.33560138948489,103.86370334032118,-14696
1749,1.3330716590648,103.86530804883829,13733
1750,1.33236805597247,103.86709999996721,4381
1751,1.33275975641149,103.86838092392759,15374
1752,1.32865054961465,103.86615967295366,33692
1753,1.32991690265608,103.86027368842302,-21239
1754,1.3312589884768,103.8527071071997,-111196
1755,1.33090220918791,103.85011762889827,-142003
1756,1.32109968376279,103.84224304873378,-34620
1757,1.28779136477868,103.84329428089559,-15941
1758,1.29386900823232,103.76688187253777,6973
1759,1.29673702633957,103.76691201794645,1551
1760,1.29907638900012,103.76686444402534,1976
1761,1.30172305827699,103.76567633935802,23525
1762,1.3042101570614,103.76455953939507,268638
1763,1.30775834752765,103.76180505768346,-193174
1764,1.30891781912545,103.76044433406533,-115695
1765,1.31095062259154,103.75771430804498,-15346
1766,1.31234219524906,103.75484214400765,-17638
1767,1.3155936163792,103.7518511517015,20577
1768,1.31771999750607,103.7487710528033,-2764
1769,1.31908111097886,103.74819972197395,3591
1770,1.32030501410074,103.74727299945995,34509
1771,1.31962187605788,103.74477002532701,-23831
1772,1.31915476642967,103.74213695526599,-1616
1773,1.31967681449311,103.73984434693502,-7240
1774,1.32246879634748,103.73947011845992,104031
1775,1.32205689998871,103.74143326706027,12438
1776,1.32043333301332,103.7440744439939,32961
1777,1.3215997308483,103.74546423225033,36882
1778,1.32527553308365,103.74550887325397,-4272
1779,1.32761805004,103.74494173101616,-11376
1780,1.32986201071411,103.74248183726264,-5315
1781,1.33175858461326,103.73957485927775,-20526
1782,1.33451434015094,103.7385749816785,-97289
1783,1.33473899929823,103.74030301599491,383055
1784,1.33449626498358,103.73881557585635,132518
1785,1.332605,103.739045,42354
1786,1.32980442518564,103.74307145172916,14095
1787,1.32536675242565,103.74593185918442,-7121
1788,1.32151780618055,103.74580944947768,-16369
1789,1.32127611097845,103.74340527799251,-42195
1790,1.32177193921987,103.74184000241928,-13451
1791,1.32234407286907,103.7394439595661,-102927
1792,1.32000211967899,103.73910069465363,19078
1793,1.31928347830225,103.74251246450982,5304
1794,1.32048478912567,103.74745845796298,-20080
1795,1.31924166701026,103.74845638901051,1381
1796,1.31795969674094,103.74897266925451,14870
1797,1.31584166892255,103.75204376675156,-27769
1798,1.31248801817062,103.75503415636196,-26948
1799,1.3109280417106,103.75857544044081,48389
1800,1.30968304242083,103.75999360222924,116458
1801,1.3077663717505,103.76214066046377,169771
1802,1.30470638200942,103.76459821893782,-181171
1803,1.3015316464856,103.76606427132043,-3665
1804,1.29908138901268,103.76700194402241,-4211
1805,1.29694570097768,103.76710295331488,-11274
1806,1.2937974792702,103.76705176995323,-13879
1807,1.286101944,103.8425356,115648
1808,1.31851137522994,103.74640166581365,-10312
1809,1.30495670239172,103.86363028484124,5254
1810,1.30337552638813,103.85963089198265,16682
1811,1.30033057855542,103.85716080665901,-35692
1812,1.29820784139683,103.85549139837407,850
1813,1.2966729849642,103.85441422464267,26991
1814,1.28451455846092,103.84666049314171,-2767
1815,1.280894,103.844567,-20306
1816,1.27769413050075,103.84370654372525,-31746
1817,1.27470669455555,103.84318683838887,-356
1818,1.27408,103.8420461,-11938
1819,1.27914353103301,103.8168725087535,-55284
1820,1.28136306628839,103.81834423228645,-23810
1821,1.30906501014268,103.7929321687807,-188904
1822,1.30917002463976,103.79236323128613,11238
1823,1.28115835063292,103.81857250844851,-12655
1824,1.279267,103.8173,18805
1825,1.273218611,103.8430731,10378
1826,1.27519165673078,103.84309190393883,54118
1827,1.27777470568529,103.84346347289251,20536
1828,1.27975329525167,103.84382212419122,8877
1829,1.28071988238536,103.84227488654868,-543
1830,1.31557142083242,103.85900616698896,-2013
1831,1.376302,103.891097,18431
1832,1.353767301605,103.87268543240587,31575
1833,1.37634509209583,103.89054894445846,-14658
1834,1.37518089319612,103.94649798163485,23680
1835,1.370821,103.94712,22635
1836,1.364117,103.942426,0
1837,1.362446,103.943349,0
1838,1.33753167256033,103.91532871743395,-34272
1839,1.33601304352046,103.91214210205735,-1969
1840,1.33521859078695,103.9099203114682,-70205
1841,1.33470286981513,103.90743417265202,58800
1842,1.33343973211343,103.90412516288117,8261
1843,1.33073374785934,103.90373154551283,32153
1844,1.32884628389091,103.90546507501655,126025
1845,1.32306974700238,103.90560762847845,-44721
1846,1.32135678897249,103.90537221650075,-138081
1847,1.31488002411227,103.90911503893872,-29395
1848,1.31451138900044,103.90997555601626,3027
1849,1.31306365118709,103.91061094817724,-26021
1850,1.31101000002422,103.91147888898843,-19451
1851,1.31117244269722,103.9112378097299,15370
1852,1.31260836391216,103.91063424326731,27382
1853,1.31480354064185,103.90947767042405,13434
1854,1.31428121358171,103.90687033808844,7560
1855,1.32066709057479,103.90489836683336,182885
1856,1.32346854012914,103.90527311322877,41791
1857,1.32816499999482,103.90548361097667,-88090
1858,1.33022638900189,103.9038336109893,-6500
1859,1.33375833299433,103.90428000002385,-20369
1860,1.33490332816583,103.90747460787432,-13643
1861,1.33546648279458,103.90985114690736,-22715
