id,lat,lng,planningArea,tap_in,tap_out,deficit,avg_flow,pop_multiplier,pop_estimate
45109,1.41785797439114,103.75478033541316,SUNGEI KADUT,823,1652,-829,1237,0.0005531515103003787,0
45099,1.41341731294698,103.75591307485898,SUNGEI KADUT,3356,8147,-4791,5751,0.0025716849925121084,0
45079,1.40959346067748,103.75588199006808,SUNGEI KADUT,24270,103488,-79218,63879,0.028564887086885926,10
45069,1.4069390779681,103.75626773948963,SUNGEI KADUT,104523,123027,-18504,113775,0.05087697096558253,18
45059,1.40340952558706,103.75620896675814,SUNGEI KADUT,30700,28907,1793,29803,0.013327061003623433,4
45049,1.39773638898124,103.75499277801016,SUNGEI KADUT,21674,22469,-795,22071,0.009869528685399885,3
45039,1.39585817355572,103.75427816224409,SUNGEI KADUT,3758,4101,-343,3929,0.001756937982190936,0
45029,1.39303959514259,103.75414864750223,SUNGEI KADUT,24505,25931,-1426,25218,0.011276778323973282,4
44999,1.391239722,103.7545111,SUNGEI KADUT,4772,3601,1171,4186,0.0018718611334821223,0
45019,1.38829923721056,103.75553944051408,BUKIT PANJANG,7739,4389,3350,6064,0.0007232440549135929,49
44069,1.38592018696626,103.75717769160771,BUKIT PANJANG,63065,39552,23513,51308,0.0061194271057893514,417
44059,1.38449631673384,103.75817595629141,CHOA CHU KANG,59598,33552,26046,46575,0.003935996430349131,755
44049,1.38103523807931,103.7608578414621,BUKIT PANJANG,53412,88159,-34747,70785,0.008442419265675903,575
44149,1.37798495709362,103.75776732086608,BUKIT BATOK,171192,139668,31524,155430,0.012506247893900544,968
44139,1.37680960030968,103.75536565517723,BUKIT BATOK,110481,64060,46421,87270,0.0070219407688393515,544
44159,1.37401429037273,103.7525923087755,BUKIT BATOK,115981,62304,53677,89142,0.007172566105372722,555
44169,1.37047453510829,103.75017065253876,BUKIT BATOK,17160,21286,-4126,19223,0.0015467258783018088,119
44179,1.36783174007175,103.74735822064176,TENGAH,7896,1521,6375,4708,0.025603097605011855,0
43679,1.36506686600259,103.74421935477038,TENGAH,68329,42859,25470,55594,0.30233190489656525,3
43779,1.36195561634293,103.74177024979922,BUKIT BATOK,9398,7188,2210,8293,0.0006672734593329294,51
43789,1.35915702140816,103.73950237742633,BUKIT BATOK,88791,74514,14277,81652,0.0065699038347343955,509
43759,1.35596765339105,103.73690126563862,BUKIT BATOK,94688,32102,62586,63395,0.005100904492271923,395
43769,1.35151426989451,103.73781565466237,BUKIT BATOK,17600,10954,6646,14277,0.001148759577824217,89
28289,1.34238972202327,103.73598888901057,JURONG EAST,128386,119389,8997,123887,0.012082232952925744,949
28089,1.34016358625469,103.73634638831608,JURONG EAST,39252,28133,11119,33692,0.003285853985082972,258
28079,1.33839906637569,103.7386009027093,JURONG EAST,62701,51463,11238,57082,0.005566992674121638,437
40321,1.35174487949103,103.73947152056856,BUKIT BATOK,34832,65722,-30890,50277,0.004045400665004424,313
40331,1.353303,103.740304,BUKIT BATOK,2445,20717,-18272,11581,0.0009318333452953882,72
40351,1.35499656917814,103.7410021897397,BUKIT BATOK,10304,63961,-53657,37132,0.00298772435692154,231
40361,1.35715418971956,103.74085618975258,BUKIT BATOK,110858,97033,13825,103945,0.008363648827970738,648
40311,1.35730456918268,103.73890781029746,BUKIT BATOK,34198,21488,12710,27843,0.002240310494176625,173
40359,1.35540218970451,103.74090581028908,BUKIT BATOK,128785,65797,62988,97291,0.00782825300035693,606
40339,1.35347432348291,103.74087652056193,BUKIT BATOK,82823,57160,25663,69991,0.005631633509245274,436
40329,1.35096917519706,103.73961904709157,BUKIT BATOK,49637,31310,18327,40473,0.0032565487422623477,252
46229,1.43013056874728,103.78706868583511,WOODLANDS,56258,35252,21006,45755,0.0018184897262981197,463
46339,1.43352632033198,103.78798319246935,WOODLANDS,12539,178458,-165919,95498,0.0037954787866248023,968
46639,1.43702205360453,103.78884919678751,WOODLANDS,894,107357,-106463,54125,0.0021511475562427215,548
46009,1.436874,103.786162,WOODLANDS,5597764,5023215,574549,5310489,0.21106042373771555,53847
46631,1.43689297551872,103.78915264291737,WOODLANDS,97953,11447,86506,54700,0.0021740003940226675,554
46331,1.43314769562187,103.78816378743082,WOODLANDS,154561,31623,122938,93092,0.0036998545645403683,943
46221,1.4309096816047,103.78759769642132,WOODLANDS,30083,30996,-913,30539,0.0012137440225421983,309
53331,1.36285472197724,103.83701277802122,BISHAN,14570,51920,-37350,33245,0.004362306730588555,380
53341,1.36355638900203,103.83394166697735,BISHAN,45299,128232,-82933,86765,0.011385036651511986,994
53351,1.36080972198475,103.83211750001261,BISHAN,40280,83172,-42892,61726,0.008099496022027648,707
53361,1.35929833296604,103.83032083300758,BISHAN,72881,85058,-12177,78969,0.010362069490384948,904
53369,1.35947344252352,103.8301455974542,BISHAN,72240,79117,-6877,75678,0.00993023458437301,867
53359,1.36125666702141,103.83196166697407,BISHAN,70970,32787,38183,51878,0.006807271727161169,594
53349,1.3637398272719,103.83379317461136,BISHAN,114096,32852,81244,73474,0.00964103247776398,841
53339,1.36312998205072,103.8367836110905,BISHAN,55750,10826,44924,33288,0.00436794905843982,381
65049,1.38993499998792,103.90187166698628,SENGKANG,72916,103272,-30356,88094,0.006808098773461816,833
65039,1.38732058981564,103.90185567950667,SENGKANG,69284,80632,-11348,74958,0.0057929196978358435,709
65029,1.38461500003195,103.90061583298267,SENGKANG,190333,141855,48478,166094,0.01283611094602773,1572
67219,1.38368835333684,103.89751366061326,SENGKANG,127871,83318,44553,105594,0.008160537401922116,999
67269,1.38605407647483,103.89513364231524,SENGKANG,35000,32529,2471,33764,0.002609356448647635,319
67339,1.38648038153055,103.89269086108794,SENGKANG,21531,9798,11733,15664,0.0012105484957829805,148
67299,1.38683575602542,103.88973216030708,SENGKANG,21721,11501,10220,16611,0.0012837347461345178,157
67309,1.38813799869207,103.88759103191384,SENGKANG,11513,9888,1625,10700,0.0008269196185442984,101
67329,1.39001974230515,103.88460168183559,SENGKANG,34063,23545,10518,28804,0.002226036700238315,272
67479,1.39198203746983,103.88019668070044,SENGKANG,87772,76088,11684,81930,0.006331731247414427,775
67489,1.39100245036434,103.87708498686095,SENGKANG,110513,121571,-11058,116042,0.008967981904216587,1098
67281,1.38925023527794,103.87298584005708,SENGKANG,19637,36987,-17350,28312,0.0021880138542267457,267
67651,1.389341,103.871222,SENGKANG,2246,3719,-1473,2982,0.00023045554228963533,28
67039,1.38831000001759,103.86800750000182,SERANGOON,20136,20042,94,20089,0.0020400942653741295,238
67029,1.38906690681702,103.86517736947857,SERANGOON,8957,23076,-14119,16016,0.0016264696975574722,190
67019,1.38976371710347,103.86253811109862,SERANGOON,15635,5032,10603,10333,0.0010493451164373976,122
55109,1.39049447273752,103.8599334800352,SERANGOON,19994,14897,5097,17445,0.0017715886534646669,207
55089,1.39129403706334,103.85630398734284,ANG MO KIO,38512,60668,-22156,49590,0.002942070402397986,477
55079,1.391952,103.853366,ANG MO KIO,19623,20450,-827,20036,0.0011886937403195413,192
55059,1.3920822654425,103.84909518015897,ANG MO KIO,76583,64173,12410,70378,0.0041753787211124315,677
55049,1.39110547694961,103.84659281119058,ANG MO KIO,41592,36622,4970,39107,0.0023201360602254093,376
55039,1.3891573228776,103.84383135324573,ANG MO KIO,44564,31964,12600,38264,0.0022701226432215475,368
55029,1.38565193733046,103.83917105055716,ANG MO KIO,36274,56948,-20674,46611,0.0027653325978256207,448
55019,1.382212,103.836047,ANG MO KIO,64415,91835,-27420,78125,0.004634991937635464,752
56039,1.37673055602474,103.82848388900504,ANG MO KIO,36650,20440,16210,28545,0.0016935148142054953,274
56029,1.37359500001635,103.82870000002058,ANG MO KIO,61752,36521,25231,49136,0.002915135537249999,473
56019,1.369486,103.828616,ANG MO KIO,25787,7495,18292,16641,0.0009872755306776545,160
56011,1.36865,103.828321,ANG MO KIO,8989,14737,-5748,11863,0.0007038068397589698,114
56021,1.372666,103.82843,ANG MO KIO,42199,76029,-33830,59114,0.0035071092915377002,569
56031,1.37695666700099,103.82822527799023,ANG MO KIO,17412,45746,-28334,31579,0.001873515653101956,304
55011,1.382262,103.835704,ANG MO KIO,36940,36373,567,36656,0.0021747233851643595,352
55021,1.3857011784032,103.83872706499656,ANG MO KIO,64622,34481,30141,49551,0.0029397566144227184,477
55031,1.38944774212221,103.84360331162512,ANG MO KIO,36626,47470,-10844,42048,0.002494619404719309,404
55041,1.39122406741106,103.84602799523668,ANG MO KIO,35772,40326,-4554,38049,0.002257367145409175,366
55051,1.3923998014128,103.8489623936009,ANG MO KIO,51936,66720,-14784,59328,0.0035198054614532714,571
55071,1.39246274085167,103.85261828242731,ANG MO KIO,16914,20713,-3799,18813,0.0011161357225310206,181
55081,1.39177133420779,103.8559732827973,ANG MO KIO,50127,31465,18662,40796,0.0024203408779235377,392
55101,1.3909401415525,103.85967918415774,SENGKANG,12807,19318,-6511,16062,0.0012413068143045348,152
67011,1.39009747909366,103.86263251348234,SENGKANG,14049,13513,536,13781,0.001065026099360652,130
67021,1.389306388988,103.86548666703128,SENGKANG,14769,12589,2180,13679,0.0010571433142119119,129
67659,1.38980594691547,103.87074360172006,SENGKANG,3935,3292,643,3613,0.00027922061512154674,34
67289,1.38966431065207,103.8732873820409,SENGKANG,30564,18192,12372,24378,0.00188398565054887,230
67481,1.39149794105559,103.87764586518084,SENGKANG,120443,142211,-21768,131327,0.010149240443417484,1243
67471,1.39218567915754,103.88018144124133,SENGKANG,52298,63040,-10742,57669,0.0044567876151244065,545
67321,1.39056792623455,103.88425489183726,SENGKANG,34356,37010,-2654,35683,0.0027576610045342244,337
67301,1.38888930138858,103.88694431255796,SENGKANG,16456,23812,-7356,20134,0.0015559999625954116,190
67291,1.38717956363215,103.88971793853818,SENGKANG,12121,16613,-4492,14367,0.001110313472862237,135
67331,1.38676807101072,103.89252149146469,SENGKANG,4881,17512,-12631,11196,0.0008652515933852304,105
67261,1.3865874133088,103.89464206866457,SENGKANG,42795,60398,-17603,51596,0.003987452769945011,488
67211,1.38393828115359,103.89765917692944,SENGKANG,74197,93904,-19707,84050,0.006495569526976475,795
65021,1.38403136207098,103.89961345545082,SENGKANG,91213,159352,-68139,125282,0.009682069500043626,1185
65031,1.38711144385727,103.90167760841291,SENGKANG,147475,104096,43379,125785,0.009720942450335942,1190
65041,1.38984412426173,103.90162265734195,SENGKANG,75730,86714,-10984,81222,0.00627701544461729,768
11261,1.31223168432152,103.79444621838488,QUEENSTOWN,143071,79499,63572,111285,0.009664276990327821,927
11271,1.31473444398294,103.79008416699845,BUKIT TIMAH,11228,21008,-9780,16118,0.002672755734203579,208
11281,1.31622694399746,103.78852194399074,BUKIT TIMAH,2537,6196,-3659,4366,0.0007239888035446598,56
11289,1.31618891387774,103.78904342517946,BUKIT TIMAH,7968,4441,3527,6204,0.0010287738289489394,80
11279,1.31466878886978,103.79069259768109,BUKIT TIMAH,18396,9408,8988,13902,0.002305289131213436,179
11269,1.31256112590195,103.79453796697418,BUKIT TIMAH,43400,52957,-9557,48178,0.007989082129449066,622
50019,1.31194891032358,103.84763856174139,KALLANG,46697,112106,-65409,79401,0.008063472745703817,413
05189,1.2820913960391,103.84528061446953,OUTRAM,38516,54971,-16455,46743,0.014946271697722262,136
05259,1.27979447837032,103.84262707605177,OUTRAM,11265,23848,-12583,17556,0.005613605158530947,51
05239,1.27854113014976,103.8415105424013,OUTRAM,18350,30595,-12245,24472,0.007825025372497683,71
10021,1.27744837946643,103.83838894560753,BUKIT MERAH,34401,46456,-12055,40428,0.00235597384885345,356
18119,1.30004638896912,103.78466749999943,QUEENSTOWN,61837,38079,23758,49958,0.004338481824889224,416
19089,1.30370305599194,103.78184388900041,QUEENSTOWN,158310,168868,-10558,163589,0.01420649151791111,1362
19091,1.30739277801307,103.78208222199827,QUEENSTOWN,34738,18053,16685,26395,0.002292210011768907,219
19099,1.30697118032996,103.78191236221397,QUEENSTOWN,15542,55213,-39671,35377,0.0030722301036692034,294
19071,1.30515500002931,103.78108305597279,QUEENSTOWN,130713,141087,-10374,135900,0.011801907202098673,1132
19081,1.30256972202724,103.78282472199413,QUEENSTOWN,149877,72127,77750,111002,0.009639700538979815,924
18111,1.30059305599352,103.78448416698873,QUEENSTOWN,65861,47162,18699,56511,0.004907561279601163,470
40011,1.30606411522588,103.84908751469008,ROCHOR,373553,227708,145845,300630,0.07755267560987313,506
40101,1.31036186651665,103.84779148902439,KALLANG,68101,99187,-31086,83644,0.008494365490883617,435
50011,1.31181999999518,103.84719777801662,KALLANG,53253,32692,20561,42972,0.004363969607793157,223
58151,1.44835904274406,103.82201343608213,SEMBAWANG,60281,18317,41964,39299,0.005182447907820236,531
58039,1.4467419,103.8258,SEMBAWANG,4198,4727,-529,4462,0.0005884140198145982,60
58029,1.44315919415772,103.82398509211036,SEMBAWANG,30948,48400,-17452,39674,0.005231900004958397,537
58019,1.44085,103.824719,SEMBAWANG,99873,140520,-40647,120196,0.015850518046982395,1626
57139,1.43795662145081,103.8255962797174,SEMBAWANG,25741,28331,-2590,27036,0.003565298395272854,365
57129,1.43418656873084,103.82641445936885,MANDAI,157100,174026,-16926,165563,0.5009910098011626,1047
57119,1.43130257113028,103.82688773076856,YISHUN,248890,491452,-242562,370171,0.018564398207347073,4114
57089,1.42740500891774,103.82685672676006,YISHUN,90204,138670,-48466,114437,0.005739115267414727,1271
57079,1.42443860227619,103.82566793061787,YISHUN,30178,59870,-29692,45024,0.0022579928327383686,500
57069,1.4189659270404,103.82460551333597,YISHUN,2939,1620,1319,2279,0.00011429383586111279,25
57059,1.41472777811863,103.82356549744377,YISHUN,11633,13908,-2275,12770,0.0006404266274446732,141
57049,1.41082027802703,103.82233527798766,YISHUN,433,886,-453,659,3.304942423539856e-05,7
57039,1.40611750000192,103.8199872220186,YISHUN,14869,21029,-6160,17949,0.0009001579902900891,199
57029,1.40396290628178,103.81862261343507,YISHUN,70889,54327,16562,62608,0.003139845754976985,695
05631,1.27346055934188,103.84034718190608,BUKIT MERAH,74329,44425,29904,59377,0.003460241892336284,523
05521,1.27676861098316,103.84059222200347,OUTRAM,63749,33160,30589,48454,0.01549337117517991,141
05519,1.27553472200739,103.84112694400494,OUTRAM,44095,104127,-60032,74111,0.02369730530325171,216
05629,1.273211389,103.84187,DOWNTOWN CORE,15548,26949,-11401,21248,0.004426108792537607,7
57021,1.40414074099185,103.81834244198308,YISHUN,60491,76698,-16207,68594,0.0034400488710211365,762
57031,1.40705411971506,103.82012256385369,YISHUN,13743,10575,3168,12159,0.0006097844450352217,135
57041,1.41069268256433,103.82192312004506,YISHUN,703,348,355,525,2.6329207471296275e-05,5
57051,1.415206,103.8233905,MANDAI,17104,15383,1721,16243,0.049151060153538435,102
57061,1.419905,103.8245465,YISHUN,7713,7949,-236,7831,0.0003927314737289926,87
57071,1.424958,103.8255225,YISHUN,74471,43929,30542,59200,0.002968931585334742,657
57081,1.42753611101756,103.82655472202663,YISHUN,22034,21064,970,21549,0.0010807011272361208,239
57111,1.43123622644607,103.82654938929034,YISHUN,207919,114218,93701,161068,0.008077700550450949,1790
57121,1.43345083292583,103.82631132424072,MANDAI,77779,42409,35370,60094,0.1818434900490512,380
57131,1.43808413802489,103.82529753316932,SEMBAWANG,29767,39429,-9662,34598,0.00456251641809625,468
58011,1.44135611418225,103.82418746836298,SEMBAWANG,139703,134479,5224,137091,0.01807849986338034,1855
58021,1.44324136994568,103.82367863032862,SEMBAWANG,25343,20549,4794,22946,0.0030259408558193117,310
58031,1.4462869,103.8250487,SEMBAWANG,1071,3549,-2478,2310,0.00030462491837107166,31
58159,1.44821708737482,103.82235611868522,SEMBAWANG,6623,8659,-2036,7641,0.0010076359312871683,103
84521,1.33230500002897,103.93393805556471,BEDOK,238075,77687,160388,157881,0.006429609639075489,862
84201,1.33660054449421,103.93309401156243,BEDOK,130929,358245,-227316,244587,0.009960659818423728,1336
75341,1.33832204097015,103.933861255669,BEDOK,141194,152349,-11155,146771,0.005977161509850765,802
75061,1.34071391760745,103.93646836281481,TAMPINES,10578,14096,-3518,12337,0.0005149280294480232,133
76541,1.360247,103.940633,TAMPINES,46095,132625,-86530,89360,0.00372975348232758,969
75281,1.36022789260467,103.93363809095122,TAMPINES,60757,102155,-41398,81456,0.003399852279056349,883
75289,1.36045667202312,103.93331674675824,TAMPINES,65512,44243,21269,54877,0.002290484353734228,595
76549,1.360559,103.940515,TAMPINES,131425,70261,61164,100843,0.004209036822049688,1093
75069,1.34066333296943,103.93669999999881,TAMPINES,15757,14409,1348,15083,0.0006295419849367378,163
75349,1.33811824869625,103.9339578151498,BEDOK,160089,156608,3481,158348,0.006448627935776475,865
84209,1.33702513693776,103.93333589306084,BEDOK,324701,115627,209074,220164,0.008966047697806677,1203
84529,1.33213305553955,103.93431305555218,BEDOK,115519,270855,-155336,193187,0.007867425449193232,1055
46271,1.44040195107982,103.78588806965098,WOODLANDS,37607,9385,28222,23496,0.0009338265677871407,238
46269,1.44217333334596,103.78588499999181,WOODLANDS,32641,191885,-159244,112263,0.004461788048156613,1138
46451,1.44454396366237,103.78920988459528,WOODLANDS,19150,28880,-9730,24015,0.0009544537378876482,243
46461,1.44659598354815,103.79359661898341,WOODLANDS,59823,74538,-14715,67180,0.0026700063340117514,681
46471,1.44796931841747,103.79758820990358,WOODLANDS,112490,144619,-32129,128554,0.005109258622544606,1303
46481,1.44964404178885,103.8011125258027,WOODLANDS,62884,71744,-8860,67314,0.002675332038816121,682
46721,1.45248916519346,103.80178758846797,SEMBAWANG,7415,18417,-11002,12916,0.0017032620976972993,174
46711,1.45470160187201,103.80084970775462,WOODLANDS,30051,67876,-37825,48963,0.0019459886890773649,496
47071,1.45761031985152,103.80214839695255,SEMBAWANG,48174,87026,-38852,67600,0.008914564710772486,914
47821,1.46077717684188,103.80582927631109,SEMBAWANG,29750,34493,-4743,32121,0.0042358688324663175,434
47811,1.46237692251291,103.80898707919847,SEMBAWANG,19819,21454,-1635,20636,0.0027213159374482403,279
47801,1.46417400978934,103.8129834777538,SEMBAWANG,72902,57773,15129,65337,0.008616137788576065,884
58141,1.463365158306,103.81653183057891,SEMBAWANG,38314,23256,15058,30785,0.004059687494395429,416
58161,1.46052755709037,103.82037350350512,SEMBAWANG,66677,16931,49746,41804,0.005512787916703152,565
58171,1.45890580814381,103.82379883168399,SEMBAWANG,14342,6211,8131,10276,0.001355119333844646,139
58181,1.45964275024639,103.82625715308492,SEMBAWANG,2067,1042,1025,1554,0.0002049294905405391,21
58191,1.45875202875202,103.82875514072087,SEMBAWANG,9517,2861,6656,6189,0.0008161574111682088,83
58201,1.45531234912714,103.83098996673239,SEMBAWANG,4668,1126,3542,2897,0.000382033934424673,39
58069,1.452187,103.830428,SEMBAWANG,38388,16499,21889,27443,0.0036189704047001384,371
58269,1.44702361616489,103.82761997468876,SEMBAWANG,10307,4996,5311,7651,0.0010089546538775192,103
59339,1.42273567302859,103.83378411194366,YISHUN,68149,98771,-30622,83460,0.004185591724865499,927
59549,1.42313912325939,103.83052605711299,YISHUN,5893,5425,468,5659,0.0002838037811048869,62
59559,1.42511776424343,103.82821308909149,YISHUN,12680,42135,-29455,27407,0.0013744849317444132,304
59551,1.42539008150192,103.82822466548578,YISHUN,71675,22649,49026,47162,0.002365215395735762,524
59541,1.42363018656288,103.83018072233915,YISHUN,5164,3208,1956,4186,0.00020993154757113563,46
59331,1.422973728077,103.83276716795122,YISHUN,68928,60893,8035,64910,0.0032552930608796974,721
58261,1.44710213838584,103.82726305553976,SEMBAWANG,5594,27656,-22062,16625,0.0021923763064584704,225
58061,1.45296423052616,103.83110625286093,SEMBAWANG,11027,24564,-13537,17795,0.0023466668495295325,240
58209,1.45524083298775,103.83062638903208,SEMBAWANG,635,10744,-10109,5689,0.0007502212816506609,77
58199,1.4590501574168,103.82788431875926,SEMBAWANG,1499,5167,-3668,3333,0.0004395302393639748,45
58189,1.45915444426655,103.82601182603965,SEMBAWANG,808,1385,-577,1096,0.00014453199590246517,14
58179,1.45855645310428,103.82350997035716,SEMBAWANG,3686,11055,-7369,7370,0.0009718985490886571,99
58169,1.45978696349073,103.82092447388442,SEMBAWANG,9066,70424,-61358,39745,0.005241262935349889,537
58149,1.46190359169667,103.81788921693168,SEMBAWANG,24051,42995,-18944,33523,0.0044207537396335215,453
47809,1.46379183832972,103.813587498325,SEMBAWANG,56351,79291,-22940,67821,0.008943708480019243,917
47819,1.4625580134543,103.81005089658552,SEMBAWANG,21728,27166,-5438,24447,0.003223881116630991,330
47829,1.46054631909982,103.80617388921056,SEMBAWANG,30715,29146,1569,29930,0.003946936712920422,405
47079,1.45786431264124,103.8029959994045,SEMBAWANG,83852,49642,34210,66747,0.00880207767381555,903
46719,1.45490953729339,103.80106314214777,SEMBAWANG,48686,26596,22090,37641,0.0049638037023400465,509
46729,1.4521571470745,103.80223070821165,WOODLANDS,15390,7581,7809,11485,0.00045646059461335167,116
46489,1.44952095631928,103.80160651744906,WOODLANDS,125511,103633,21878,114572,0.004553557095867734,1161
46479,1.44796869795143,103.79840963198184,WOODLANDS,128916,101278,27638,115097,0.004574422730362467,1167
46469,1.44668865905093,103.79491852510797,WOODLANDS,74089,56000,18089,65044,0.0025851130096674656,659
46459,1.4441853308513,103.78940895329838,WOODLANDS,36301,29094,7207,32697,0.0012995117163319772,331
46261,1.44256309213662,103.78694461350949,WOODLANDS,62199,59794,2405,60996,0.0024242290316966474,618
46279,1.44021958652464,103.78690125681027,WOODLANDS,135752,90842,44910,113297,0.004502883412094811,1148
78119,1.37568,103.957966,PASIR RIS,82762,113555,-30793,98158,0.009255659518309296,671
78221,1.37417517709229,103.96122560227602,PASIR RIS,81486,87267,-5781,84376,0.007956106761719525,577
78151,1.37239496316057,103.96078021168164,PASIR RIS,39209,27676,11533,33442,0.003153362595115013,228
78161,1.36900499745113,103.96052175997124,PASIR RIS,25048,39034,-13986,32041,0.003021257428086841,219
76099,1.35026359502623,103.95249172187374,TAMPINES,192072,136713,55359,164392,0.006861477556700935,1783
76089,1.34916805553714,103.94923388889873,TAMPINES,182126,149001,33125,165563,0.006910353354908249,1796
76079,1.34794388891649,103.94563500000055,TAMPINES,188347,138093,50254,163220,0.006812560019981061,1770
84439,1.33474732352614,103.95024017522437,TAMPINES,39767,31977,7790,35872,0.0014972439225386632,389
84599,1.33772607555094,103.94646797815965,TAMPINES,82029,25545,56484,53787,0.002244989375044243,583
84279,1.33664160677812,103.94439635871171,TAMPINES,28675,7025,21650,17850,0.0007450324491892044,193
84269,1.33402333297056,103.94185027798375,BEDOK,80518,37020,43498,58769,0.0023933325028269864,321
84259,1.33328807616427,103.93910677080204,BEDOK,60135,91818,-31683,75976,0.0030940773236703555,415
84349,1.33091748609947,103.93233223449336,BEDOK,73436,97372,-23936,85404,0.003478027005248276,466
84329,1.33029323198176,103.92970061275057,BEDOK,35103,35767,-664,35435,0.0014430692582428535,193
84319,1.32980564460578,103.92771515822335,BEDOK,33025,49865,-16840,41445,0.0016878229267073533,226
84309,1.32802803259661,103.92687404688121,BEDOK,47915,100362,-52447,74138,0.0030192258689885334,405
84301,1.32782140214678,103.92656628872025,BEDOK,113200,47088,66112,80144,0.0032638166398367505,438
84311,1.32999872121867,103.92731666563313,BEDOK,64889,49539,15350,57214,0.0023300060544971532,312
84321,1.33060063600662,103.92977387914273,BEDOK,35830,39820,-3990,37825,0.0015404005839716646,206
84341,1.33110349338955,103.93198370934411,BEDOK,62984,53814,9170,58399,0.0023782644733208523,319
84251,1.33346832060545,103.93883800719165,BEDOK,81433,70634,10799,76033,0.003096398614702381,415
84261,1.334189,103.941658,BEDOK,50415,79248,-28833,64831,0.002640203840303159,354
84271,1.336735,103.94411,TAMPINES,9245,30965,-21720,20105,0.0008391527950111458,218
84591,1.33774805557922,103.94699472223161,TAMPINES,29540,83653,-54113,56596,0.0023622328568242133,613
84431,1.33513644378005,103.9502227306511,TAMPINES,30016,32313,-2297,31164,0.0013007390054079757,338
76071,1.34802638899143,103.94517805600674,TAMPINES,165813,241858,-76045,203835,0.008507769707589999,2211
76081,1.34950194446778,103.94932305553937,TAMPINES,171090,201443,-30353,186266,0.007774465780430047,2020
76091,1.35071636446812,103.95275166965992,TAMPINES,130523,119701,10822,125112,0.005221988783359089,1357
78169,1.36906973013181,103.96024801184656,PASIR RIS,63463,64788,-1325,64125,0.0060465694758611984,438
78159,1.37246473904375,103.96053778303401,PASIR RIS,55047,63931,-8884,59489,0.005609424897458196,406
78229,1.37411139885456,103.96093853137384,PASIR RIS,62490,68040,-5550,65265,0.006154064044320954,446
78111,1.37545781179514,103.95798631897796,PASIR RIS,152600,96531,56069,124565,0.011745667473850295,852
01109,1.30358577565355,103.85650372998224,ROCHOR,8146,11916,-3770,10031,0.002587668858871827,16
07551,1.30171975809706,103.8546132267025,DOWNTOWN CORE,283315,105206,178109,194260,0.04046573296490755,64
07531,1.30365644370093,103.8525732326128,ROCHOR,236395,239282,-2887,237838,0.061354399965741956,400
40271,1.30880664936794,103.8463464537845,NEWTON,20595,11362,9233,15978,0.019563452659211708,84
40021,1.311033889,103.8427911,NEWTON,19684,35234,-15550,27459,0.03362078148512294,144
40031,1.31178509472011,103.84098359641321,NEWTON,28255,45077,-16822,36666,0.04489382621120644,193
40041,1.3137222313328,103.83809742560602,NEWTON,155216,43929,111287,99572,0.12191589111171787,525
40051,1.31588,103.83632,NEWTON,57879,116425,-58546,87152,0.10670885130527091,459
40111,1.31806499998598,103.83262555597635,TANGLIN,53327,48124,5203,50725,0.02538904424575894,256
40071,1.31918027796911,103.829213610999,TANGLIN,29157,29312,-155,29234,0.014632298067629708,147
40081,1.32012951912406,103.82605259642706,TANGLIN,70140,52711,17429,61425,0.030744643524805184,310
42091,1.34278636864291,103.77539033846315,BUKIT TIMAH,237921,176328,61593,207124,0.034346188031466815,2674
42111,1.34584805601375,103.77262861101015,BUKIT PANJANG,27800,46357,-18557,37078,0.004422236653708146,301
43011,1.34742333297015,103.77118138899144,BUKIT TIMAH,17599,36776,-19177,27187,0.004508264682081692,351
43021,1.35132007773328,103.76979529427526,BUKIT PANJANG,14710,30911,-16201,22810,0.00272051399943586,185
43041,1.35582940983395,103.76845331635313,BUKIT BATOK,41744,54891,-13147,48317,0.0038876946502579457,301
43051,1.35910148170791,103.76705036241354,BUKIT BATOK,31224,36439,-5215,33831,0.0027221184616775993,210
43061,1.36301133873589,103.76739148459211,BUKIT BATOK,97221,128977,-31756,113099,0.009100200286638728,705
43071,1.36511351504744,103.76698012950051,BUKIT BATOK,2654,5833,-3179,4243,0.00034140133702515607,26
43081,1.36704277799302,103.76572777796798,BUKIT BATOK,33325,22896,10429,28110,0.0022617939155732117,175
43091,1.36863253283887,103.76474109358477,BUKIT PANJANG,14759,15112,-353,14935,0.001781274729573633,121
43111,1.37229972154626,103.76298146518725,BUKIT BATOK,24508,12114,12394,18311,0.0014733443040932436,114
44011,1.37448606693865,103.76257120089846,BUKIT PANJANG,6195,9048,-2853,7621,0.0009089450762692104,61
44021,1.37820722702851,103.76172178111382,BUKIT PANJANG,218451,145318,73133,181884,0.021693027982174134,1478
46021,1.42919861102901,103.76175138901188,SUNGEI KADUT,1018,3472,-2454,2245,0.0010039006795669768,0
46031,1.4335562926407,103.7619231548512,SUNGEI KADUT,3188,22866,-19678,13027,0.005825306972257909,2
46041,1.43664137008987,103.76405579624996,SUNGEI KADUT,2037,13784,-11747,7910,0.003537128897717054,1
46051,1.43897086088179,103.76640888181257,SUNGEI KADUT,11106,16444,-5338,13775,0.006159791474848599,2
46069,1.44288948418349,103.76933833799299,WOODLANDS,749657,649969,99688,699813,0.027813413852690767,7096
46088,1.44180914262822,103.77108660594439,WOODLANDS,146653,142963,3690,144808,0.005755258666501543,1468
